timestamp	accel_x	accel_y	accel_z	accel_mag
1237386079153	-1.0760075	-6.374323	-7.246025	-0.09610653
1237386079193	-0.43585113	-7.4230895	-6.742072	0.23066807
1237386079233	-0.9125633	-7.641015	-6.3607025	0.1771574
1237386079273	-0.7491191	-7.9679036	-6.7965536	0.6929598
1237386079323	-1.334794	-6.932757	-6.742072	-0.04446125
1237386079363	-1.7842655	-7.205164	-7.137062	0.4907112
1237386079403	-2.4789033	-6.810174	-7.3005066	0.48027515
1237386079443	-3.3914666	-5.829509	-6.197258	-0.6474352
1237386079483	-3.6093922	-5.7750273	-5.529861	-1.0340786
1237386079523	-3.336985	-4.671779	-4.6445384	-2.4220223
1237386079563	-3.8273177	-5.1212506	-3.1599207	-2.6749835
1237386079602	-6.0201936	-7.477571	-2.4380422	0.09793663
1237386079643	-5.802268	-7.5320525	-2.7785509	0.09882736
1237386079683	-6.7148314	-8.567199	-2.1656353	1.291811
1237386079723	-6.238119	-8.512717	-2.3290794	1.0009909
1237386079762	-2.8057916	-7.4230895	-1.7842655	-1.6728735
1237386079803	-2.2201166	-8.567199	-0.5720546	-0.937994
1237386079843	-1.4573772	-8.907707	-1.334794	-0.6823492
1237386079883	-0.6537767	-9.071152	-1.1713499	-0.6368475
1237386079923	-0.81722087	-8.730643	-2.383561	-0.71966267
1237386079963	-0.81722087	-8.62168	-3.1054392	-0.6063795
1237386080003	-1.0896279	-8.785124	-1.8932283	-0.7540264
1237386080043	-1.3075534	-8.962189	-1.2803127	-0.6595354
1237386080083	-1.6208214	-9.39804	-2.383561	0.023486137
1237386080123	-2.2609777	-10.160779	-2.8330324	0.98128414
1237386080163	-2.1247742	-9.79303	-3.6502533	0.8583603
1237386080203	-1.6889231	-9.139254	-5.7477865	1.121088
1237386080243	-1.4709976	-7.763598	-6.469665	0.4057865
1237386080283	-0.50395286	-7.164303	-7.1915436	0.35698605
1237386080324	-0.55843425	-6.5513873	-8.567199	0.99285984
1237386080363	-0.88532263	-5.952092	-9.220976	1.2041445
1237386080403	-1.1577295	-5.7886477	-8.839605	0.82290363
1237386080443	-1.8523673	-5.243834	-8.567199	0.40735817
1237386080483	-1.5799603	-4.971427	-8.240311	-0.054005623
1237386080523	-1.4165162	-4.3585114	-8.730643	0.053738594
1237386080563	-1.5799603	-4.140586	-8.063246	-0.6057453
1237386080603	-1.96133	-3.5412905	-8.567199	-0.3311844
1237386080643	-2.192876	-2.7104492	-8.894087	-0.25363922
1237386080683	-2.5606253	-2.6014864	-8.117727	-0.9059744
1237386080723	-3.1054392	-2.6014864	-9.220976	0.264987
1237386080763	-2.506144	-2.4925237	-8.894087	-0.23595428
1237386080803	-1.9749504	-2.1656353	-8.894087	-0.44207954
1237386080843	-1.8659877	-2.3290794	-10.773695	1.3727512
1237386080883	-0.25878662	-1.8387469	-10.8281765	1.1795855
1237386080923	0.06810174	-1.6753027	-10.446807	0.7738533
1237386080963	-0.9670447	-2.2745981	-10.3242235	0.80930805
1237386081003	-0.7491191	-1.7842655	-9.39804	-0.21144676
1237386081043	-0.8036005	-1.4573772	-9.452521	-0.20874023
1237386081083	-0.43585113	-0.40861043	-3.1599207	-6.590748
1237386081123	1.2394516	1.0760075	-3.800077	-5.667252
1237386081163	1.4437568	0.5720546	-3.9771416	-5.5370674
1237386081203	2.901134	0.027240695	-3.5276701	-5.2391806
1237386081243	3.8136973	-0.46309182	-8.717023	-0.28062057
1237386081283	3.7047346	-2.2745981	-7.940663	-0.7538614
1237386081324	3.92266	-3.1054392	-6.8374147	-1.3342686
1237386081373	2.3018389	-3.7047346	-6.67397	-1.833859
1237386081433	1.3892754	-4.5219555	-8.049625	-0.46991444
1237386081473	1.334794	-3.8681788	-8.158588	-0.6793804
1237386081523	1.293933	-3.4323275	-8.934948	-0.14805603
1237386081563	0.58567494	-3.9362805	-9.2073555	0.22393894
1237386081603	-0.7491191	-4.5900574	-9.874752	1.1085014
1237386081643	-1.9340894	-4.3176503	-9.765789	1.044776
1237386081683	-3.1190596	-4.7535014	-8.717023	0.6005974
1237386081723	-3.990762	-4.69902	-9.2073555	1.2740698
1237386081763	-4.140586	-4.7535014	-9.547864	1.6345882
1237386081804	-5.053149	-6.4560447	-9.820271	2.9860249
1237386081844	-5.5434813	-6.7284517	-9.438901	3.042283
1237386081884	-4.9986677	-6.67397	-7.8861814	1.6703014
1237386081923	-5.1621118	-6.4560447	-5.7886477	0.28474998
1237386081963	-4.467474	-5.8158884	-3.5821514	-1.6448679
1237386082003	-5.1621118	-5.87037	-0.7218784	-1.9561882
1237386082044	-6.347082	-5.87037	-0.10896278	-1.160347
1237386082083	-6.769313	-5.706926	0.21792556	-0.95000935
1237386082123	-7.84532	-6.142777	-0.4903325	0.16948032
1237386082163	-8.281172	-6.469665	-2.2609777	0.94260025
1237386082203	-8.390134	-6.3607025	-1.3211738	0.8045883
1237386082243	-9.084772	-6.578628	-0.9942854	1.4539022
1237386082284	-9.615966	-6.3607025	-0.16344418	1.723834
1237386082324	-8.921328	-5.2165933	0.21792556	0.5301981
1237386082363	-8.60806	-6.197258	-0.16344418	0.8014326
1237386082403	-7.8589406	-6.197258	1.3756552	0.29589272
1237386082444	-6.8374147	-7.0280995	1.7161638	0.14772797
1237386082483	-5.1212506	-7.84532	2.315459	-0.15586758
1237386082523	-3.840938	-8.662541	4.031623	0.49123383
1237386082563	-3.7864566	-9.983715	3.800077	1.5270348
1237386082603	-6.306221	-10.746454	4.630918	3.486209
1237386082643	-7.327747	-10.147159	3.3097446	3.1399755
1237386082683	-8.403754	-7.6273947	1.6616824	1.663372
1237386082723	-8.458236	-5.5434813	0.88532263	0.34498692
1237386082763	-6.7284517	-2.73769	-0.7218784	-2.5067792
1237386082803	-8.499097	-5.053149	-0.9942854	0.1310339
1237386082843	-7.804459	-6.742072	-0.16344418	0.50799084
1237386082885	-7.749978	-6.742072	0.7763598	0.49482727
1237386082926	-6.782933	-10.365085	1.0487667	2.6248856
1237386082963	-4.9578066	-7.518432	2.982856	-0.31960106
1237386083003	-3.4595683	-9.711308	3.7455957	1.1618319
1237386083043	-3.568531	-10.365085	3.636633	1.7430038
1237386083085	-3.4187074	-8.349273	4.7535014	0.3910799
1237386083123	-3.840938	-8.894087	5.0259085	1.107439
1237386083165	-5.7750273	-6.578628	4.4129925	-0.0033960342
1237386083207	-4.9578066	-8.063246	4.6853995	0.7550144
1237386083243	-4.903325	-8.662541	4.576437	1.1489878
1237386083292	-4.099725	-9.820271	4.140586	1.6121902
1237386083334	-3.1463003	-9.833891	4.30403	1.3794708
1237386083374	-2.9283748	-8.730643	3.759216	0.1397667
1237386083412	-2.6014864	-8.117727	3.92266	-0.42302132
1237386083451	-2.8738933	-7.681876	4.140586	-0.6188898
1237386083494	-3.8545585	-6.864655	4.807983	-0.58180237
1237386083532	-4.1269655	-7.641015	5.6933055	0.5775051
1237386083575	-3.800077	-9.561484	5.952092	2.079895
1237386083612	-3.800077	-10.814556	6.238119	3.2436113
1237386083653	-4.2223077	-11.318509	5.6252036	3.5192432
1237386083693	-4.276789	-10.269742	4.630918	2.2434092
1237386083736	-4.658159	-9.615966	4.031623	1.6134729
1237386083775	-4.930566	-8.349273	3.8136973	0.6128092
1237386083813	-4.8216033	-6.5922484	4.8488436	-0.30839348
1237386083855	-4.004382	-6.537767	4.3585114	-0.98768806
1237386083893	-4.7126403	-4.8897047	4.2495484	-1.7956047
1237386083933	-2.5606253	2.2473574	3.8681788	-4.6520185
1237386083972	0.17706452	4.508335	2.6014864	-4.598563
1237386084016	0.44947147	1.3211738	3.3642259	-6.164461
1237386084053	2.969236	-0.88532263	2.9283748	-5.5433726
1237386084095	1.8932283	-8.567199	2.819412	-0.59088707
1237386084133	0.2860273	-13.238978	2.3699405	3.6458216
1237386084173	-0.5720546	-11.155065	1.7161638	1.4941435
1237386084212	-2.3018389	-10.106298	2.2064962	0.79072475
1237386084252	-2.506144	-9.833891	2.0975335	0.5560627
1237386084293	-2.3563201	-10.378705	2.4244218	1.1088247
1237386084333	-2.4516625	-9.942854	2.3699405	0.7046585
1237386084376	-1.8659877	-9.39804	1.8251266	-0.052874565
1237386084415	-1.7570249	-9.670447	1.9340894	0.21060467
1237386084453	-2.0430522	-8.349273	1.8251266	-1.0194149
1237386084493	-2.0430522	-8.458236	1.879608	-0.90447426
1237386084533	-2.3699405	-7.205164	1.4301366	-2.0880818
1237386084575	-2.465283	-8.144968	1.5527196	-1.156271
1237386084615	-2.3699405	-9.41166	1.6753027	0.042339325
1237386084653	-2.2064962	-9.738548	1.56634	0.30084038
1237386084693	-2.315459	-11.550055	2.1656353	2.1706228
1237386084735	-2.2609777	-11.223166	1.7297841	1.7719355
1237386084775	-2.587866	-10.392325	1.2803127	0.97929764
1237386084813	-2.7513103	-10.228881	1.5118586	0.893136
1237386084853	-3.0237172	-9.575105	1.9477097	0.42169666
1237386084893	-3.2416427	-8.417375	2.002191	-0.56710434
1237386084933	-3.0237172	-7.872561	1.7842655	-1.1866922
1237386084972	-3.445948	-7.872561	2.2201166	-0.9308014
1237386085013	-3.0781987	-7.5456724	2.2745981	-1.3457832
1237386085052	-2.8057916	-8.090487	2.0566726	-0.9999285
1237386085093	-2.8057916	-8.866846	2.3290794	-0.21926022
1237386085133	-1.4709976	-8.539958	1.334794	-1.0387316
1237386085173	-0.44947147	-9.0983925	1.334794	-0.5998888
1237386085213	0.095342435	-8.648921	1.4437568	-1.0375366
1237386085253	1.4437568	-9.643207	2.3290794	0.21834278
1237386085293	0.626536	-9.752169	3.2688835	0.49785995
1237386085333	-0.2860273	-9.915613	2.7240696	0.48031998
1237386085373	-0.3949901	-10.242501	3.2688835	0.9520874
1237386085413	-1.3075534	-9.2073555	2.669588	-0.13133144
1237386085452	-0.7082581	-9.425281	2.383561	-0.058885574
1237386085493	-0.2860273	-9.370799	2.7240696	-0.043748856
1237386085533	-0.3405087	-9.534244	2.5606253	0.07133293
1237386085573	-0.17706452	-9.534244	2.4380422	0.03597164
1237386085613	0.040861044	-9.643207	2.3290794	0.11392021
1237386085653	-0.06810174	-9.765789	2.383561	0.2460432
1237386085692	-0.2860273	-9.765789	2.4380422	0.26293278
1237386085733	-0.4903325	-9.711308	2.6014864	0.259017
1237386085772	-0.5992953	-9.711308	2.7649305	0.30836296
1237386085813	-0.5992953	-9.656827	2.6559677	0.22667599
1237386085852	-0.44947147	-9.547864	2.6014864	0.09948254
1237386085893	-0.3405087	-9.547864	2.6559677	0.10958958
1237386085933	-0.2860273	-9.438901	2.6559677	0.0029792786
1237386085973	-0.16344418	-9.316318	2.669588	-0.114014626
1237386086012	-0.16344418	-9.316318	2.8330324	-0.0677309
1237386086052	-0.16344418	-9.261836	2.8330324	-0.1198349
1237386086092	-0.16344418	-9.316318	2.8875136	-0.051742554
1237386086133	-0.12258313	-9.343558	2.9556155	-0.0059986115
1237386086173	0.095342435	-9.289077	2.8466527	-0.09071159
1237386086213	0.32688835	-9.39804	2.8875136	0.030409813
1237386086252	0.43585113	-9.507003	2.8875136	0.13874054
1237386086294	0.38136974	-9.507003	2.8330324	0.120817184
1237386086333	0.21792556	-9.615966	2.8875136	0.23586082
1237386086373	0.05448139	-9.39804	2.7785509	-0.0063199997
1237386086413	-0.10896278	-9.289077	2.669588	-0.1409626
1237386086453	-0.23154591	-9.39804	2.73769	-0.015239716
1237386086492	-0.3405087	-9.234595	2.73769	-0.1687746
1237386086532	-0.3949901	-9.39804	2.73769	-0.010012627
1237386086573	-0.3405087	-9.507003	2.6832085	0.07761288
1237386086622	-0.013620348	-9.615966	2.5742457	0.147933
1237386086661	0.3677494	-9.833891	2.3426998	0.309124
1237386086702	0.51757324	-9.684067	2.1111538	0.1183691
1237386086741	0.5720546	-9.684067	2.002191	0.098760605
1237386086782	0.313268	-9.684067	2.0566726	0.098358154
1237386086821	-0.12258313	-9.629586	2.1111538	0.052402496
1237386086863	-0.3949901	-9.79303	2.3426998	0.27043724
1237386086903	-0.4903325	-9.956474	2.73769	0.53098774
1237386086943	-0.7627395	-10.065437	2.9964764	0.72300625
1237386086983	-0.980665	-10.228881	2.8330324	0.8525133
1237386087023	-0.17706452	-9.575105	0.8580819	-0.19154263
1237386087063	0.84446156	-9.520623	1.3484144	-0.15400314
1237386087103	1.1713499	-9.629586	1.1168685	-0.041999817
1237386087143	1.8659877	-9.302697	1.7297841	-0.16226101
1237386087182	1.1713499	-9.684067	3.990762	0.7327709
1237386087223	-0.013620348	-9.575105	3.5004294	0.38824177
1237386087263	-0.06810174	-9.302697	3.2688835	0.053897858
1237386087302	-0.3405087	-9.302697	2.9419951	-0.043891907
1237386087343	-0.2860273	-9.41166	3.0100968	0.0787859
1237386087382	-0.12258313	-9.193735	3.4595683	0.017219543
1237386087423	-0.2860273	-8.526338	3.5004294	-0.58530235
1237386087463	-1.0351465	-8.362893	4.7126403	-0.15167809
1237386087503	-1.0351465	-9.139254	3.7864566	0.13994408
1237386087543	-0.81722087	-9.575105	3.1190596	0.29676533
1237386087583	-0.5992953	-10.079058	3.6093922	0.91595554
1237386087623	-0.3405087	-10.242501	2.6151068	0.769907
1237386087663	-0.6537767	-9.425281	3.214402	0.17311573
1237386087703	-0.7627395	-8.975809	3.881799	0.0022888184
1237386087744	-1.1985906	-8.7034025	4.3312707	-0.011460304
1237386087782	-0.980665	-8.539958	4.167826	-0.2534647
1237386087823	-0.87170225	-8.4854765	4.099725	-0.34245872
1237386087862	-1.0896279	-8.430995	4.1542063	-0.34481144
1237386087903	-0.87170225	-8.471856	3.6230125	-0.551466
1237386087943	-0.980665	-8.635301	3.9499009	-0.26035023
1237386087983	-1.0896279	-8.744264	4.2223077	-0.03540039
1237386088023	-1.0896279	-9.01667	3.840938	0.054406166
1237386088063	-0.980665	-9.316318	3.881799	0.33355904
1237386088103	-1.0351465	-9.479762	3.4323275	0.32835293
1237386088143	-0.92618364	-9.752169	3.5140498	0.60061455
1237386088183	-0.87170225	-9.643207	3.2825038	0.4171524
1237386088223	-0.5992953	-9.534244	3.1599207	0.2554598
1237386088292	-0.4903325	-9.534244	3.6093922	0.39971733
1237386088332	-0.4903325	-9.466142	3.6230125	0.34098434
1237386088371	-0.5992953	-9.302697	3.7319753	0.23461342
1237386088412	-1.1441092	-9.043911	4.1542063	0.21127129
1237386088451	-1.3620348	-8.757884	4.0452433	-0.063978195
1237386088492	-1.4709976	-8.812365	3.9499009	-0.03816414
1237386088531	-1.4165162	-8.866846	4.167826	0.09275627
1237386088572	-1.253072	-8.7034025	3.881799	-0.19479465
1237386088611	-0.81722087	-8.866846	3.990762	-0.048833847
1237386088654	-0.54481393	-8.744264	4.0588636	-0.15090847
1237386088693	-0.3949901	-8.798744	4.0588636	-0.10880089
1237386088733	-0.013620348	-8.975809	4.099725	0.06112957
1237386088772	0.25878662	-8.757884	3.990762	-0.17889404
1237386088813	0.040861044	-9.043911	3.7319753	-0.022906303
1237386088853	-0.12258313	-9.316318	3.6230125	0.19010067
1237386088893	-0.87170225	-9.370799	3.5004294	0.23450279
1237386088932	-1.4709976	-9.425281	3.881799	0.49228764
1237386088973	-1.56634	-9.41166	4.113345	0.58336353
1237386089012	-1.6208214	-9.01667	3.5140498	0.0053806305
1237386089054	-1.5118586	-8.962189	3.4323275	-0.091332436
1237386089093	-1.1985906	-9.248216	3.3778462	0.11181545
1237386089133	-1.0351465	-9.41166	3.2825038	0.214612
1237386089172	-0.5992953	-9.629586	3.840938	0.57799625
1237386089213	-0.06810174	-9.79303	4.2086873	0.85267067
1237386089253	-0.3405087	-9.520623	4.3176503	0.6528101
1237386089293	-0.44947147	-9.684067	4.944186	1.07582
1237386089333	-0.7627395	-9.956474	5.3800373	1.5360994
1237386089373	-1.4165162	-9.357179	5.039529	0.9152975
1237386089412	-1.3075534	-9.629586	4.9850473	1.1153145
1237386089453	-0.87170225	-9.248216	5.1076303	0.79416275
1237386089493	-0.92618364	-8.144968	4.8352237	-0.28941727
1237386089533	-0.4903325	-7.8317	4.930566	-0.5391569
1237386089572	0.6810174	-7.1098213	4.8216033	-1.1891565
1237386089613	0.95342433	-7.273266	4.9986677	-0.92993355
1237386089653	0.95342433	-7.504812	5.7205462	-0.32214355
1237386089693	1.2258313	-7.0553403	5.87037	-0.5469675
1237386089732	0.3677494	-6.67397	6.428804	-0.53267384
1237386089773	0.25878662	-6.2789803	7.1506824	-0.28694344
1237386089812	0.95342433	-6.2244987	7.205164	-0.23754406
1237386089853	0.89894295	-6.3879433	7.9679036	0.44524765
1237386089893	1.4437568	-6.769313	8.294792	0.996665
1237386089933	1.8115063	-6.605869	8.144968	0.8356981
1237386089972	1.8659877	-6.2244987	8.430995	0.8379717
1237386090013	2.192876	-6.006573	8.744264	1.0261602
1237386090053	1.9749504	-5.6660647	8.853226	0.88841057
1237386090093	1.8659877	-5.339176	8.812365	0.66457176
1237386090132	1.7025435	-5.1212506	8.812365	0.5269661
1237386090173	2.083913	-4.072484	8.526338	-0.13058472
1237386090213	2.3563201	-3.2007818	8.471856	-0.4487877
1237386090253	2.669588	-2.315459	8.4854765	-0.6147318
1237386090293	3.214402	-1.0079057	8.19945	-0.94215775
1237386090333	2.8875136	-0.40861043	7.8589406	-1.4240704
1237386090372	2.9964764	0.35412905	7.4230895	-1.7937517
1237386090413	3.050958	0.7899802	7.2596455	-1.8924308
1237386090453	2.8875136	0.8580819	7.4911914	-1.7324944
1237386090494	3.4731886	1.1849703	8.131348	-0.88555145
1237386090532	3.4323275	1.1304889	8.744264	-0.34509468
1237386090573	3.4731886	0.9942854	8.921328	-0.18159294
1237386090612	3.7455957	0.88532263	9.030291	0.009634018
1237386090653	3.636633	0.6946377	8.853226	-0.21044159
1237386090692	3.9090397	0.42223078	8.853226	-0.11962414
1237386090733	3.9090397	0.20430522	8.975809	-0.014434814
1237386090814	4.0180025	0.3677494	8.812365	-0.11452198
1237386090853	4.2904096	0.42223078	8.757884	-0.045173645
1237386090894	4.4129925	0.44947147	8.853226	0.09567928
1237386090933	4.30403	0.3949901	8.907707	0.09425545
1237386090973	4.1542063	0.38136974	9.030291	0.1406622
1237386091013	3.881799	0.38136974	9.030291	0.030014038
1237386091053	3.7728362	0.38136974	9.084772	0.03778076
1237386091093	3.8273177	0.4903325	8.975809	-0.036597252
1237386091133	3.881799	0.43585113	9.030291	0.032277107
1237386091173	3.881799	0.5992953	9.084772	0.090854645
1237386091212	3.881799	0.5992953	8.921328	-0.05895233
1237386091252	3.881799	0.5992953	9.084772	0.090854645
1237386091294	4.0588636	0.46309182	9.234595	0.29119968
1237386091332	4.0588636	0.5720546	9.180115	0.24701214
1237386091373	4.0180025	0.89894295	9.0983925	0.1800003
1237386091413	3.7455957	0.7218784	9.0983925	0.05901432
1237386091453	3.759216	0.9670447	8.962189	-0.039987564
1237386091493	3.8136973	1.0760075	8.744264	-0.20642948
1237386091532	3.8681788	1.0760075	8.853226	-0.08552837
1237386091572	4.195067	1.4573772	8.744264	7.286072E-4
1237386091613	4.0452433	1.607201	8.662541	-0.11197567
1237386091653	3.7728362	1.4982382	8.880466	-0.04234314
1237386091693	3.6638734	1.4437568	8.880466	-0.09217167
1237386091732	3.5549107	1.334794	8.825985	-0.19847298
1237386091773	3.3642259	1.1849703	8.853226	-0.26192474
1237386091813	3.4187074	1.1304889	8.689782	-0.40038204
1237386091853	3.4731886	1.2258313	8.771504	-0.29323864
1237386091893	3.9635212	1.2803127	8.553578	-0.29284954
1237386091933	4.140586	1.2394516	8.798744	-0.0036611557
1237386091973	4.0861044	1.1304889	8.962189	0.10773754
1237386092013	3.759216	0.5992953	8.5944395	-0.40690327
1237386092053	3.0100968	0.16344418	9.030291	-0.28648472
1237386092093	2.9556155	-0.0	8.975809	-0.35673904
1237386092132	3.0100968	-0.0	8.921328	-0.39119625
1237386092173	3.336985	0.32688835	9.139254	-0.07174969
1237386092213	3.5957718	0.4903325	8.975809	-0.12495899
1237386092253	3.718355	0.50395286	9.670447	0.56628036
1237386092294	3.990762	0.2860273	9.997335	0.96157646
1237386092333	3.990762	0.3405087	10.296983	1.2418785
1237386092373	4.099725	0.61291564	10.079058	1.0915518
1237386092413	4.004382	0.667397	9.057531	0.1190424
1237386092453	3.7864566	1.334794	8.403754	-0.49311066
1237386092493	3.568531	2.3699405	7.981524	-0.74818707
1237386092532	3.5140498	1.5527196	9.084772	0.057048798
1237386092573	3.4323275	1.5527196	9.329938	0.2551365
1237386092613	3.6911142	1.2803127	9.888372	0.82553864
1237386092653	3.5276701	0.54481393	9.956474	0.7703371
1237386092693	3.2688835	1.3211738	9.289077	0.12904549
1237386092732	3.3233647	1.3211738	9.466142	0.31254387
1237386092773	3.2688835	1.5390993	9.180115	0.05889225
1237386092813	3.5957718	1.7706453	8.934948	-0.013895035
1237386092853	3.7047346	2.0430522	8.553578	-0.2639656
1237386092893	3.9771416	2.3563201	8.185829	-0.4057083
1237386092932	4.195067	2.3563201	8.131348	-0.3583889
1237386092973	4.5628166	2.315459	8.049625	-0.2684574
1237386093013	4.944186	2.0975335	8.104107	-0.08444977
1237386093053	5.053149	1.7570249	8.635301	0.3515911
1237386093093	4.7262607	1.4301366	8.744264	0.23550987
1237386093133	4.739881	0.95342433	8.60806	0.0662508
1237386093173	3.2961242	0.89894295	7.000859	-2.0166206
1237386093213	2.8057916	0.8308412	7.804459	-1.4716434
1237386093253	1.9477097	-0.6537767	8.635301	-0.93031025
1237386093312	1.253072	-0.05448139	10.351464	0.6205244
1237386093352	2.002191	-0.05448139	11.890564	2.2514277
1237386093391	1.253072	-1.3211738	11.168685	1.5094986
1237386093431	1.3620348	0.10896278	10.95076	1.2290268
1237386093471	0.92618364	-1.0487667	9.738548	0.031899452
1237386093511	0.44947147	-1.8115063	10.010956	0.37680817
1237386093552	0.92618364	-0.8308412	9.79303	0.065104485
1237386093591	0.980665	-1.2666923	9.125633	-0.5414791
1237386093632	0.980665	-1.3620348	9.493382	-0.16605091
1237386093672	1.253072	-1.253072	9.656827	0.011429787
1237386093712	0.81722087	-1.2122109	9.357179	-0.3359537
1237386093751	0.2860273	-1.1032481	9.575105	-0.16395378
1237386093792	0.50395286	-1.525479	10.147159	0.46690273
1237386093831	0.88532263	-1.96133	10.147159	0.5661726
1237386093872	1.4709976	-2.192876	10.405946	0.9290962
1237386093911	1.8523673	-2.587866	10.514909	1.1793232
1237386093951	1.6889231	-2.0294318	9.629586	0.17833805
1237386093991	1.4709976	-1.5390993	9.520623	-0.050886154
1237386094033	1.2666923	-1.253072	9.2073555	-0.4284792
1237386094073	1.2666923	-1.1441092	9.152874	-0.4959793
1237386094113	1.3756552	-1.4301366	9.357179	-0.24137402
1237386094153	1.1032481	-1.5390993	9.234595	-0.37989426
1237386094193	0.6810174	-1.6344417	9.438901	-0.20310688
1237386094232	0.626536	-1.525479	9.261836	-0.39914036
1237386094273	0.50395286	-1.5935807	9.39804	-0.2611475
1237386094313	0.40861043	-2.1383946	9.833891	0.26534557
1237386094353	0.6810174	-2.4516625	9.970095	0.48301506
1237386094392	0.6810174	-2.5742457	9.970095	0.51290894
1237386094434	0.626536	-2.587866	9.833891	0.38133335
1237386094473	0.5720546	-2.3018389	9.561484	0.044628143
1237386094513	0.51757324	-2.3426998	9.588725	0.07766914
1237386094552	0.42223078	-2.5197644	9.697687	0.22194004
1237386094594	0.20430522	-2.6968288	9.779409	0.33985043
