timestamp	accel_x	accel_y	accel_z	accel_mag
1235772759165	-1.1441092	-2.3971813	2.0158114	-6.47214
1235772759204	-1.4709976	-2.1792557	1.2394516	-6.899894
1235772759245	-2.8875136	-4.6853995	-2.969236	-3.5530863
1235772759284	-2.070293	-11.141444	-6.7284517	3.3724985
1235772759325	-2.7240696	-10.474048	-7.84532	3.560297
1235772759364	-1.3620348	-12.258313	-8.403754	5.117975
1235772759405	-1.9068487	-15.050485	-6.2244987	6.591446
1235772759445	-7.2596455	-6.9599977	-2.4108016	0.53530216
1235772759485	-1.7434045	-10.419566	3.255263	1.247922
1235772759525	-0.87170225	-12.980191	1.293933	3.2669678
1235772759564	0.5992953	-8.076866	3.92266	-0.8076401
1235772759605	3.8136973	-10.691973	3.3642259	2.0331373
1235772759644	0.32688835	-10.419566	-0.95342433	0.6615515
1235772759684	-0.38136974	-7.3549876	2.3018389	-2.0904498
1235772759725	-0.32688835	-8.471856	1.0079057	-1.2687883
1235772759764	0.0	-9.643207	1.1713499	-0.092562675
1235772759805	0.21792556	-9.80665	0.61291564	0.021551132
1235772759845	-0.10896278	-11.141444	-0.16344418	1.3365259
1235772759885	-1.0896279	-12.14935	-0.3949901	2.3978577
1235772759924	1.0896279	-14.369467	-0.50395286	4.6128798
1235772759965	-1.0487667	-14.260504	1.5118586	4.57207
1235772760005	-1.2666923	-14.09706	2.8057916	4.622628
1235772760045	0.7627395	-15.26841	3.9771416	5.9896708
1235772760085	-1.1441092	-14.151542	5.271075	5.337964
1235772760125	-1.2122109	-12.53072	4.426613	3.5381346
1235772760165	-1.8115063	-9.915613	3.8136973	0.97041893
1235772760205	-2.192876	-6.074675	3.4187074	-2.4992604
1235772760245	-1.4301366	-3.0100968	2.5742457	-5.5956273
1235772760284	-0.9942854	-2.3426998	1.6753027	-6.759769
1235772760325	-1.7025435	-2.901134	0.7218784	-6.366252
1235772760365	-3.3914666	-6.7965536	-3.759216	-1.3315754
1235772760405	-2.73769	-11.372991	-6.67397	3.6611538
1235772760445	-2.9556155	-10.528529	-8.403754	3.9849663
1235772760484	-0.2860273	-12.816748	-8.907707	5.804182
1235772760524	-1.2122109	-12.762266	-4.930566	3.9285374
1235772760565	-7.2187843	-5.911231	-2.5197644	-0.1421423
1235772760605	-1.5390993	-10.365085	4.0861044	1.4405746
1235772760645	-1.8659877	-11.086963	2.3018389	1.6694603
1235772760685	-0.12258313	-7.3005066	3.3642259	-1.7673445
1235772760725	4.072484	-10.58301	3.4731886	2.0528717
1235772760764	-0.17706452	-9.302697	-1.4028958	-0.3970995
1235772760804	-0.55843425	-7.518432	1.6208214	-2.0952477
1235772760844	-0.17706452	-8.975809	0.61291564	-0.808197
1235772760884	0.14982383	-9.643207	0.3405087	-0.15627098
1235772760925	-0.50395286	-9.534244	0.2860273	-0.25481415
1235772760964	-0.2860273	-10.691973	0.2860273	0.89297104
1235772761005	-1.1577295	-11.863323	0.16344418	2.11415
1235772761045	0.7491191	-14.206022	0.667397	4.4347563
1235772761085	-0.21792556	-14.778077	-0.2860273	4.9758015
1235772761125	-2.9419951	-14.219643	1.7978859	4.8250265
1235772761165	-1.6344417	-14.09706	2.5197644	4.606806
1235772761204	-3.486809	-14.151542	2.3563201	4.957367
1235772761245	-2.8875136	-12.816748	4.426613	4.0570316
1235772761284	-2.070293	-10.760075	2.465283	1.4246874
1235772761324	-2.3971813	-8.131348	2.3563201	-1.007927
1235772761365	-1.5799603	-4.0180025	2.5742457	-4.7799854
1235772761405	-1.6344417	-2.7240696	1.6208214	-6.2402773
1235772761444	-1.5799603	-2.7921712	1.0623871	-6.4271293
1235772761485	-2.070293	-4.344891	-1.4573772	-4.777919
1235772761525	-2.3971813	-10.147159	-6.0474343	2.2466793
1235772761564	-2.1792557	-11.863323	-7.4503303	4.3706207
1235772761604	-2.506144	-13.143636	-8.798744	6.2075253
1235772761649	-3.1599207	-17.720072	-5.597963	9.043369
1235772761684	-6.605869	-11.141444	-0.61291564	3.1604223
1235772761725	-4.9578066	-7.804459	1.96133	-0.35486507
1235772761765	-1.1441092	-11.917805	4.031623	2.8265219
1235772761805	0.21792556	-7.1915436	1.8523673	-2.3771782
1235772761845	2.4516625	-8.022385	1.0623871	-1.3510027
1235772761885	0.87170225	-10.869038	-0.10896278	1.0978317
1235772761925	-0.92618364	-7.518432	-0.44947147	-2.2180624
1235772761965	-0.81722087	-7.3549876	1.0623871	-2.3305306
1235772762005	0.10896278	-9.139254	0.95342433	-0.6171541
1235772762045	-0.4903325	-9.248216	1.5118586	-0.42285347
1235772762085	-0.6537767	-9.193735	0.84446156	-0.551095
1235772762125	-0.54481393	-10.923519	0.10896278	1.13099
1235772762164	-0.5992953	-11.917805	1.3484144	2.202157
1235772762205	0.38136974	-13.756551	0.3405087	3.9593983
1235772762245	-2.3426998	-13.211738	2.070293	3.7699614
1235772762285	-3.336985	-13.034673	3.7047346	4.149109
1235772762325	-2.4108016	-13.647589	2.8057916	4.3334036
1235772762365	-3.0645783	-13.211738	4.0861044	4.358021
1235772762405	-2.083913	-12.094869	3.3642259	2.9191723
